0.118270158768|0.11604809761
0.11967086792|0.116096973419
0.119038105011|0.116552114487
0.118493080139|0.116468906403
0.118813991547|0.116533041
0.118566989899|0.116873979568
0.118505954742|0.116362094879
0.119287014008|0.116500139236
0.118058919907|0.117250919342
0.121787071228|0.116081953049
0.119403123856|0.11714720726
0.119313001633|0.116729974747
0.118935108185|0.116753816605
0.118962049484|0.115826129913
0.119094848633|0.116605043411
0.117964982986|0.116599082947
0.119479894638|0.116894006729
0.118834972382|0.116397857666
0.118510961533|0.11657500267
0.119499921799|0.116426229477
0.118952035904|0.116209983826
0.119449138641|0.116097927094
0.119746923447|0.116598129272
0.118675947189|0.11700797081
0.118597984314|0.117006063461
0.119254112244|0.116549015045
0.118860006332|0.117155075073
0.118839025497|0.116710186005
0.119234085083|0.116585016251
0.119158983231|0.1170399189
0.118837118149|0.116585016251
0.119427919388|0.116475820541
0.119215011597|0.116990089417
0.11922287941|0.115851163864
0.119379043579|0.115883111954
0.119009971619|0.117052078247
0.119067907333|0.116318941116
0.119642019272|0.11633515358
0.117555856705|0.117329120636
0.118479967117|0.116107940674
0.119729042053|0.116480112076
0.11935210228|0.117204904556
0.119313955307|0.117078065872
0.119575023651|0.116469144821
0.118812084198|0.117321968079
0.118854999542|0.116683006287
0.119473934174|0.117290973663
0.119235038757|0.116591930389
0.119078874588|0.11625790596
0.119736909866|0.116623163223
0.118238925934|0.117558956146
0.119206905365|0.116732120514
0.118749141693|0.116847991943
0.119279146194|0.116952180862
0.118594884872|0.117296934128
0.119469165802|0.116808176041
0.118860960007|0.11593914032
0.118899106979|0.116324901581
0.119524002075|0.117208003998
0.118448019028|0.116801977158
0.118674993515|0.11746096611
0.117791175842|0.116327047348
0.119086027145|0.117627859116
0.1189930439|0.116078853607
0.119647979736|0.115894079208
0.119069099426|0.11696100235
0.11772608757|0.117252111435
0.11922287941|0.116801023483
0.119318962097|0.115795850754
0.118678092957|0.11661696434
0.119163036346|0.1216340065
0.119245052338|0.116595029831
0.118561983109|0.117088794708
0.119379997253|0.116209030151
0.119436979294|0.117518901825
0.119108915329|0.116834163666
0.119004964828|0.116968870163
0.119429111481|0.117239952087
0.118982076645|0.11709189415
0.119569063187|0.116088867188
0.11905002594|0.117555856705
0.118494033813|0.11484503746
0.119206905365|0.116996049881
0.119203090668|0.116849184036
0.119281053543|0.116360902786
0.119138002396|0.116367101669
